,group,r2,mse,
295,359,0.966040309,0.462589204,
296,360,-0.006702018,20.9627389,
297,361,0.666667605,2.880090009,
298,362,0.648242613,3.851284745,
299,363,0.956226252,0.699039999,
300,364,-0.825706731,1.970019149,
301,365,0.519179715,0.903664428,
302,366,0.963407818,0.040990828,
303,367,0.75411563,0.641338985,
304,368,0.309382146,1.820994662,
305,369,0.359129226,1.302409484,
306,370,0.718993041,0.308056883,
307,371,-1.766665587,1.721858732,
308,372,0.906402833,4.374502565,
309,373,-0.35471267,0.649069313,
310,374,0.975498166,1.051155711,
311,375,0.926048586,0.112827696,
312,376,0.549606513,5.967476398,
313,377,0.957301358,0.50919862,
314,378,0.582700033,9.400834425,
315,379,0.919950292,1.824014521,
316,380,0.989874892,0.357870791,
317,381,0.560959854,16.60724032,
318,382,0.804391462,10.74857956,
319,383,0.921370702,3.564684251,
320,384,0.106555511,18.32787853,
321,385,0.959527356,0.828802406,
322,386,0.688771181,2.817875866,
323,387,0.805798468,1.82265094,
324,388,-0.147247658,4.423880699,
325,389,0.398504674,3.843840831,
326,390,0.548170752,4.898512813,
327,391,-0.515749231,19.25274172,
328,392,-13.39124878,39.80008607,
329,393,-1.503516028,24.23068738,
330,394,0.653460145,10.65034832,
331,395,0.462439457,16.95824911,
332,396,0.981569533,1.007001176,
333,397,0.687202314,10.22230879,
334,398,0.969973903,0.576557659,
335,399,0.923704296,6.056708422,
336,400,0.415787789,0.431822562,
337,401,0.845383147,0.892076229,
338,402,0.67204893,0.86803472,
339,403,0.975423186,0.537179361,
340,404,0.943834495,1.386812434,
341,405,0.982161049,0.25273863,
342,406,0.833575894,4.576982969,
343,407,0.908428461,4.529459363,
344,408,0.10450394,6.707538662,
345,409,-0.815617949,18.87205658,
346,410,0.454693481,6.051415773,
347,411,0.989437615,0.624367472,
348,412,0.969996926,0.941141125,
349,413,0.912986642,1.938109191,
350,414,0.578954649,13.88822069,
351,415,-2.524758517,23.40740602,
352,416,0.632189084,3.173487901,
353,417,0.910910626,1.034281134,
354,418,0.696331958,4.136669788,
355,419,0.750965954,3.695899019,
356,420,0.767491408,5.753744273,
357,421,0.574638745,11.39525846,
358,422,0.741498491,6.949142062,
359,423,0.895026993,1.058494045,
360,424,0.909332081,1.596737347,
361,425,0.989791141,0.207568033,
362,426,0.98460927,0.604074584,
363,427,0.996322796,0.186079526,
364,428,0.990059371,0.636260702,
365,429,-0.072162941,11.74316911,
366,430,0.938964955,0.249904752,
367,431,0.699272324,0.377830447,
368,432,0.611290734,1.523153513,
369,433,0.092463145,5.820576601,
370,434,0.663340265,4.267348038,
371,435,0.47318416,4.548537449,
372,436,-0.471166447,0.660111764,
373,437,0.633504711,3.976822215,
374,438,0.733217918,4.242273866,
375,439,0.95604209,0.706696004,
376,440,0.864027056,2.008471185,
377,441,0.969277778,0.03874953,
378,442,0.831537731,0.193584115,
379,443,0.909682282,0.105629487,
380,444,0.972924532,0.045947292,
381,445,0.925646266,0.087018788,
382,446,0.974041685,0.034439017,
383,447,0.965428637,0.42999044,
384,448,0.965689265,2.587275803,
385,449,0.971485371,1.862045152,
386,450,0.679691872,16.34889843,
387,451,0.770936075,10.36638111,
388,452,0.949831132,2.674945291,
389,453,0.981926682,0.577896542,
390,454,0.987430882,0.513881292,
391,455,0.955909996,1.804339337,
392,456,0.260822549,14.90872053,
393,457,0.915989872,1.67029199,
394,458,0.797804121,13.18374357,
395,459,0.803517908,8.820317061,
396,460,0.975339801,0.71723601,
397,461,0.81301642,6.281211306,
398,462,0.961367669,1.50409297,
399,463,0.761481098,2.8678236,
400,464,0.791532971,0.364195969,
401,466,0.371457728,3.328911242,
402,467,-3.474212781,29.51630788,
403,468,-6.372769535,2.188506835,
404,469,-1.970689229,15.26523135,
405,472,-1.513531886,17.53137887,
406,473,0.163378696,24.11697066,
407,475,-1.575752939,1.98847911,
408,477,0.801385902,0.872283869,
409,478,0.515237032,2.984361166,
410,479,0.838257668,0.58371414,
411,480,-0.406620054,19.16327493,
412,481,0.606898312,5.552584579,
413,482,0.83403502,2.676026326,
414,483,0.392335712,11.98936064,
415,484,0.349586769,11.91782653,
416,485,0.259131046,23.1982904,
417,486,0.760167509,7.77235293,
418,487,-0.356874242,4.395724449,
419,488,0.909678543,0.243974724,
420,489,0.535888074,0.96910688,
421,490,0.994650352,0.09428754,
422,491,0.908890182,1.502571891,
423,492,0.951506952,0.50678943,
424,493,-0.400644618,14.41109568,
425,494,0.85944825,3.475667857,
426,495,0.937177848,1.108318591,
427,496,0.762787215,2.451301939,
428,497,-22.08305908,22.24086053,
429,498,-1.319636512,4.364668488,
430,499,0.808858916,0.509309427,
431,500,-2.263608037,19.98176036,
432,501,0.213893746,2.391469353,
433,502,0.501339304,0.824235352,
434,503,-0.579833498,5.835385822,
435,504,0.574909086,4.570262835,
436,505,0.628385117,4.88316258,
437,506,0.774035273,4.814304798,
438,507,0.930362354,1.17987172,
439,508,0.865765455,1.655297272,
440,509,0.565453851,14.91719258,
441,511,0.767256711,10.3368639,
442,512,0.880461421,4.867075258,
443,513,0.193406126,34.90109303,
444,514,0.708478727,10.8193645,
445,516,0.947039187,1.929028923,
446,517,0.38086884,2.558646731,
447,519,0.792941403,9.917427166,
448,521,0.103089012,1.111269017,
449,522,0.181454346,0.627923318,
450,523,-0.449107201,0.783864469,
451,524,0.870659138,11.32958741,
452,525,0.967351411,3.478970907,
453,526,0.964723803,2.950803243,
454,527,0.390072102,18.57722269,
455,528,0.980409119,0.407087875,
456,529,0.169165896,11.34888146,
457,530,0.922905671,0.640406465,
458,531,0.754853903,0.465168152,
459,532,-1.815533809,1.43473615,
460,533,-6072.890515,0.877054225,
461,534,-33.53715644,0.018161847,
462,535,-3.893514282,0.002229372,
463,536,0.482414437,0.000324691,
464,537,-0.765482143,0.002087644,
