,group,r2,mse,
162,205,0.744053236,7.032060291,
163,206,0.97299975,1.222672106,
164,207,0.97791571,1.021123568,
165,208,0.853247743,11.35765698,
166,209,0.886341631,4.989416931,
167,210,0.931806788,1.559001846,
168,211,0.871347657,2.636677689,
169,212,0.980578766,0.359000147,
170,213,0.979882008,0.245008705,
171,214,-0.791006105,5.44988447,
172,222,0.70450528,3.182488201,
173,223,0.732292358,3.649452838,
174,224,0.98192698,0.328874215,
175,225,0.985070137,0.200756915,
176,226,0.80519171,1.375870368,
177,227,-1.390573424,17.3173734,
178,228,-0.762305467,23.85249375,
179,229,0.834431266,2.278232499,
180,230,0.899221277,2.596298754,
181,231,0.732273047,4.054193392,
182,232,0.880157155,1.958241162,
183,233,-4.635026775,14.38003294,
184,234,-6.422960076,20.3715433,
185,235,-10.36522277,19.02766932,
186,236,0.382818514,0.37597075,
187,237,0.955737652,0.717943844,
188,239,0.880713042,0.754297767,
189,240,0.690937027,10.44214332,
190,241,0.97197129,0.335675752,
191,242,0.677764728,2.605978473,
192,243,0.553202502,6.503887854,
193,244,0.723602937,6.107661614,
194,245,0.395582335,9.178422059,
195,246,0.715507241,4.920236262,
196,247,0.397833069,13.19418946,
197,248,0.972814379,0.856594029,
198,249,0.953149823,2.432456697,
199,250,0.891103166,9.821468978,
200,251,0.939871888,2.16872391,
201,252,0.641578294,10.46160159,
202,253,0.969584082,0.10716717,
203,254,0.810918083,0.60354765,
204,255,0.542513771,0.029593925,
205,256,-0.190991211,0.080757388,
206,257,0.878566315,3.419441477,
207,258,0.97246478,0.740264526,
208,259,0.850431783,4.971227072,
209,268,0.049837192,13.01350057,
210,269,-0.329773677,14.68910198,
211,270,0.888275305,0.477733911,
212,271,-12.17479528,62.68369071,
213,272,0.064070999,5.416688506,
214,273,0.778479025,0.674620667,
215,274,0.705773355,0.975569481,
216,275,0.846717536,1.903792123,
217,276,0.581215202,8.119380571,
218,277,0.622893123,6.171277086,
219,278,0.83446554,0.483189109,
220,279,0.502880185,4.779556755,
221,281,0.648047054,0.46453221,
222,282,0.537874786,2.846594543,
223,283,0.755393198,2.680209389,
224,284,0.080581909,12.17265752,
225,285,0.603739467,4.015407728,
226,286,0.927805429,0.79895391,
227,287,-0.565878232,0.64060287,
228,288,0.712173333,0.134447157,
229,289,0.980611056,0.009709849,
230,290,0.774421952,2.831042993,
231,291,0.737547366,1.350556805,
232,292,-0.304344873,3.613832726,
233,293,0.50825215,8.694127041,
234,294,0.86483388,1.833826217,
235,295,0.628565023,2.643793648,
236,296,0.018729912,4.194143506,
237,297,0.782774676,0.345327785,
238,298,-1.413420733,2.739279892,
239,299,-7.707336874,10.02969863,
240,300,0.189079577,15.32408453,
241,301,0.864550234,0.958242796,
242,302,0.715000347,2.519786597,
243,303,0.732045153,0.457152853,
244,304,0.895009802,1.37891048,
245,305,0.929285909,0.573630086,
246,306,0.641218085,5.546929253,
247,307,-0.308450911,27.46153978,
248,308,-0.549971591,13.91402872,
249,309,0.682636796,14.28681563,
250,310,0.814232019,8.54641418,
251,311,0.658792769,15.2956154,
252,312,0.982904043,0.688663701,
253,313,0.961479606,1.287135511,
254,314,0.954045135,1.39391969,
255,315,0.380377962,14.52441219,
256,316,-1.196810656,15.31166597,
257,317,0.926053344,3.65707569,
258,318,0.93984386,2.798941269,
259,319,0.926107531,4.262769758,
260,320,0.846287474,5.567875684,
261,321,0.74745983,20.95206855,
262,322,0.969237372,2.30407549,
263,323,0.983451506,1.121403567,
264,324,0.678455705,9.919613205,
265,325,-11.19348687,0.943658251,
266,326,0.725115863,0.038165828,
267,327,0.441264505,0.054519526,
268,328,0.816123516,0.048415323,
269,329,-0.61176775,0.362592024,
270,330,-9.022362964,1.072728423,
271,331,0.894976427,0.021644921,
272,332,-0.04905587,0.119915893,
273,334,0.379034694,1.386060369,
274,335,-0.771553298,8.218895181,
275,336,0.652436784,1.931104926,
276,337,0.214444601,5.706222111,
277,338,-1.720330374,5.278763418,
278,339,0.765106163,1.052685185,
279,340,0.25741222,2.77722819,
280,341,0.734671054,2.447741638,
281,342,0.732223426,2.446346967,
282,343,0.738844411,2.145462288,
283,344,0.858787588,1.715547495,
284,345,0.971102471,0.484510343,
285,346,0.959400956,0.709720378,
286,347,-3.388820359,46.49049818,
287,348,-1.72921866,49.93109262,
288,349,-1.290228105,64.22812185,
289,350,-0.789941076,56.6956213,
290,351,-0.45695921,13.44632599,
291,352,0.62724212,0.578317864,
292,353,0.62297795,1.700622178,
293,354,0.246088112,6.415792644,
294,355,0.572079067,1.359554733,
295,356,-0.675315128,2.302403909,
296,357,0.654852629,1.867984567,
297,358,0.328117046,3.538906866,
298,359,0.968844712,0.424388427,
299,360,0.111078376,18.51017637,
300,361,0.672403924,2.830526529,
301,362,0.671894677,3.592325481,
302,363,0.965022188,0.558574274,
303,364,-0.824884683,1.969132122,
304,365,0.528115608,0.886870111,
305,366,0.979440391,0.023031023,
306,367,0.77169426,0.59548873,
307,368,0.388974895,1.611127554,
308,369,0.400472794,1.218389027,
309,370,0.728130059,0.29804033,
310,371,-1.803329942,1.744677116,
311,372,0.907100482,4.341896185,
312,373,-0.104684262,0.529275817,
313,374,0.96863934,1.345406947,
314,375,0.920034573,0.122003277,
315,376,0.545942539,6.016022125,
316,377,0.833395839,1.986822162,
317,378,0.658211833,7.69972255,
318,379,0.890388869,2.497601797,
319,380,0.987792772,0.431463101,
320,381,0.613617399,14.61540311,
321,382,0.810936779,10.38891805,
322,383,0.917915253,3.721338154,
323,384,-0.258818552,25.82306323,
324,385,0.945401506,1.118072826,
325,386,0.536229617,4.198992163,
326,387,0.632641079,3.447795066,
327,388,0.070732915,3.583329797,
328,389,0.438055673,3.591091164,
329,390,0.574368737,4.614487002,
330,391,-0.53378305,19.48180367,
331,392,-14.49626598,42.85609463,
332,393,-1.362907398,22.86978387,
333,394,0.717458346,8.683465946,
334,395,0.508010446,15.5206358,
335,396,0.981097033,1.032817557,
336,397,0.700450174,9.789365316,
337,398,0.939270646,1.166118052,
338,399,0.901471239,7.821672105,
339,400,0.447843844,0.408128213,
340,401,0.846615757,0.884964572,
341,402,0.626853621,0.98765957,
342,403,0.975377538,0.538177092,
343,404,0.951063477,1.208317795,
344,405,0.985787274,0.201363021,
345,406,0.930166957,1.920542979,
346,407,0.908408904,4.530426691,
347,408,0.100766587,6.735532575,
348,409,-0.803959773,18.75087814,
349,410,0.497611603,5.575141619,
350,411,0.989318196,0.631426598,
351,412,0.968573401,0.985794465,
352,413,0.906878361,2.074163204,
353,414,0.563401812,14.4012325,
354,415,-2.576772275,23.75282178,
355,416,0.392032526,5.24556868,
356,417,0.938085445,0.718795663,
357,418,0.743772889,3.490413229,
358,419,0.76292169,3.518464683,
359,420,0.764850664,5.819093116,
360,421,0.560788619,11.7662978,
361,422,0.734503685,7.137179251,
362,423,0.870348298,1.307341368,
363,424,0.898622082,1.785349314,
364,425,0.989744844,0.208509345,
365,426,0.982171952,0.699737474,
366,427,0.996524019,0.175896942,
367,428,0.979460818,1.314632556,
368,429,-1.881567551,31.56118699,
369,430,0.950064725,0.204457332,
370,431,0.695831372,0.382153615,
371,432,0.614709785,1.509755994,
372,433,0.110847774,5.702664982,
373,434,0.698801537,3.817856834,
374,435,0.423091101,4.981041823,
375,436,-0.378691294,0.618618202,
376,437,0.633807832,3.973533065,
377,438,0.683730691,5.029202155,
378,439,0.939559031,0.971688392,
379,440,0.860561859,2.059655999,
380,441,0.985549495,0.01822623,
381,442,0.836850369,0.187479233,
382,443,0.910510621,0.104660717,
383,444,0.969130221,0.05238627,
384,445,0.930087164,0.08182145,
385,446,0.973099517,0.035688996,
386,447,0.958546262,0.515591792,
387,448,0.967583216,2.44445833,
388,449,0.969396571,1.998446721,
389,450,0.655065945,17.60583433,
390,451,0.651611344,15.7664704,
391,452,0.946851538,2.833813716,
392,453,0.983310875,0.533636796,
393,454,0.985576166,0.589710319,
394,455,0.936238429,2.60937855,
395,456,0.274654743,14.62973432,
396,457,0.929642853,1.398842998,
397,458,0.764636537,15.34636391,
398,459,0.81454987,8.325079052,
399,460,0.834086081,4.825566799,
400,461,0.753165843,8.291730729,
401,462,0.974411334,0.996257042,
402,463,0.711694947,3.466425633,
403,464,0.723195228,0.48358334,
404,466,0.351500742,3.434608245,
405,467,-3.446642974,29.33443032,
406,468,-6.184977002,2.132763164,
407,469,-2.415083381,17.54880227,
408,470,0.212771415,30.48852508,del
409,471,-0.84698161,72.84957863,del
410,472,-1.74773705,19.16491274,
411,473,0.166709623,24.02095126,
412,474,-0.936473291,75.24151139,del
413,475,-1.767479561,2.136491901,
414,476,-15.60920799,39.81154964,del
415,477,0.79074005,0.919038883,
416,478,0.384990552,3.786201579,
417,479,0.823671988,0.636352602,
418,480,-0.597709158,21.7666027,
419,481,0.670595062,4.652864223,
420,482,0.836526998,2.635845565,
421,483,0.2686188,14.43032468,
422,484,0.083379157,16.7956734,
423,485,0.240804711,23.77212959,
424,486,0.7844418,6.985685713,
425,487,-0.399971979,4.535343708,
426,488,0.920933623,0.2135727,
427,489,0.58391709,0.868818034,
428,490,0.99179095,0.144684481,
429,491,0.898015373,1.681917907,
430,492,0.943605183,0.589368955,
431,493,-0.544823292,15.89453598,
432,494,0.875051307,3.089823903,
433,495,0.940855782,1.04343189,
434,496,0.742417418,2.661798708,
435,497,-22.48917107,22.6321553,
436,498,-1.451864276,4.613470552,
437,499,0.798857454,0.535959057,
438,500,-2.119570475,19.09987627,
439,501,0.232737945,2.334142084,
440,502,0.562638276,0.722914395,
441,503,-0.524309355,5.630297881,
442,504,0.554367117,4.791114882,
443,505,0.619784386,4.996179492,
444,506,0.779918699,4.688955132,
445,507,0.918120096,1.387292476,
446,508,0.857159946,1.761415082,
447,509,0.417195323,20.00664285,
448,510,-1.026996695,43.19550364,
449,511,0.819708076,8.007333247,
450,512,0.889147622,4.513412081,
451,513,0.739458896,11.27354126,
452,514,0.687214854,11.6085405,
453,515,-0.335307336,51.92580081,
454,516,0.950866705,1.789616542,
455,517,0.377643703,2.571975065,
456,518,0.457371454,34.24277944,
457,519,0.784387031,10.3271535,
458,520,0.195755596,34.5963541,
459,521,0.18507913,1.009683598,
460,522,0.131625494,0.666148062,
461,523,-0.418802054,0.767471529,
462,524,0.861179806,12.15992765,
463,525,0.963145692,3.92712427,
464,526,0.970056051,2.504768325,
465,527,0.686687902,9.542879811,
466,528,0.950097231,1.036952433,
467,529,0.091676825,12.40735303,
468,530,0.865705081,1.115559799,
469,531,0.732837119,0.50694531,
470,532,-1.690181544,1.370859301,
471,533,-8143.548003,1.17605186,
472,534,-79.28738217,0.042220243,
473,535,-9.671912878,0.004861877,
474,536,-12.48670376,0.008460459,
475,537,-3.2063048,0.004973864,
